Date,Dividends
2004-09-14,0.300000
2004-10-13,0.100000
2004-11-10,0.100000
2004-12-14,0.100000
2005-01-12,0.100000
2005-02-10,0.100000
2005-03-14,0.100000
2005-04-13,0.100000
2005-05-12,0.100000
2005-06-14,0.100000
2005-07-21,0.100000
2005-08-15,0.100000
2005-09-14,0.100000
2005-10-13,0.100000
2005-11-10,0.100000
2005-12-13,0.350000
2006-01-12,0.100000
2006-02-09,0.100000
2006-03-15,0.100000
2006-04-11,0.100000
2006-05-12,0.100000
2006-06-14,0.100000
2006-07-13,0.100000
2006-08-15,0.100000
2006-09-13,0.100000
2006-10-13,0.100000
2006-11-13,0.100000
2006-12-11,0.100000
2007-01-12,0.100000
2007-02-09,0.100000
2007-03-14,0.100000
2007-04-12,0.100000
2007-05-14,0.100000
2007-06-13,0.100000
2007-07-13,0.100000
2007-08-15,0.100000
2007-09-12,0.100000
2007-10-15,0.100000
2007-11-13,0.100000
2007-12-10,0.430000
2008-01-14,0.100000
2008-02-12,0.100000
2008-03-13,0.100000
2008-04-14,0.100000
2008-05-13,0.100000
2008-06-12,0.100000
2008-07-15,0.100000
2008-08-13,0.100000
2008-09-12,0.100000
2008-10-15,0.100000
2008-11-10,0.100000
2008-12-10,0.100000
2009-01-13,0.100000
2009-02-10,0.100000
2009-03-13,0.100000
2009-04-14,0.100000
2009-05-12,0.100000
2009-06-12,0.100000
2009-07-15,0.100000
2009-08-13,0.100000
2009-09-14,0.100000
2009-10-14,0.100000
2009-11-10,0.100000
2009-12-10,0.100000
2010-01-12,0.100000
2010-02-09,0.100000
2010-03-15,0.100000
2010-04-14,0.100000
2010-05-13,0.100000
2010-06-14,0.100000
2010-07-14,0.100000
2010-08-13,0.100000
2010-09-14,0.100000
2010-10-13,0.100000
2010-11-10,0.100000
2010-12-10,0.100000
2011-01-12,0.100000
2011-02-09,0.100000
2011-03-15,0.100000
2011-04-12,0.100000
2011-05-12,0.100000
2011-06-14,0.100000
2011-07-13,0.100000
2011-08-15,0.100000
2011-09-14,0.100000
2011-10-13,0.100000
2011-11-10,0.100000
2011-12-09,0.100000
2012-01-12,0.100000
2012-02-10,0.100000
2012-03-14,0.100000
2012-04-12,0.100000
2012-05-14,0.100000
2012-06-13,0.100000
2012-07-13,0.100000
2012-08-15,0.100000
2012-09-12,0.100000
2012-10-15,0.100000
2012-11-13,0.100000
2012-12-12,0.100000
2013-01-14,0.100000
2013-02-11,0.100000
2013-03-12,0.100000
2013-04-12,0.100000
2013-05-14,0.100000
2013-06-12,0.100000
2013-07-15,0.100000
2013-08-14,0.100000
2013-09-12,0.100000
2013-10-15,0.100000
2013-11-12,0.100000
2013-12-11,0.100000
2014-01-15,0.100000
2014-02-12,0.100000
2014-03-13,0.100000
2014-04-11,0.100000
2014-05-13,0.100000
2014-06-12,0.100000
2014-07-15,0.100000
2014-08-13,0.100000
2014-09-12,0.100000
2014-10-15,0.100000
2014-11-10,0.100000
2014-12-10,0.100000
2015-01-13,0.100000
2015-02-10,0.100000
2015-03-13,0.100000
2015-04-14,0.100000
2015-05-12,0.100000
2015-06-12,0.100000
2015-07-15,0.100000
2015-08-13,0.100000
2015-09-14,0.100000
2015-10-14,0.100000
2015-11-10,0.100000
2015-12-09,0.100000
2016-01-12,0.100000
2016-02-10,0.100000
2016-03-14,0.100000
2016-04-13,0.100000
2016-05-12,0.100000
2016-06-14,0.100000
2016-07-13,0.100000
2016-08-15,0.100000
2016-09-14,0.100000
2016-10-13,0.100000
2016-11-10,0.100000
2016-12-07,0.100000
2017-01-12,0.100000
2017-02-09,0.100000
2017-03-15,0.100000
2017-04-11,0.100000
2017-05-12,0.100000
2017-06-14,0.100000
2017-07-13,0.100000
2017-08-15,0.100000
2017-09-14,0.100000
2017-10-16,0.100000
2017-11-14,0.100000
2017-12-07,0.100000
2018-01-16,0.100000
2018-02-12,0.100000
2018-03-14,0.100000
2018-04-13,0.100000
2018-05-15,0.100000
2018-06-14,0.100000
2018-07-16,0.100000
2018-08-16,0.100000
2018-09-13,0.100000
2018-10-16,0.100000
2018-11-14,0.100000
2018-12-06,0.100000
2019-01-15,0.100000
2019-02-12,0.100000
2019-03-14,0.100000
2019-04-12,0.100000
2019-05-15,0.100000
2019-06-13,0.100000
2019-07-16,0.100000
2019-08-15,0.100000
2019-09-13,0.100000
2019-10-16,0.100000
2019-11-13,0.100000
2019-12-12,0.100000
2020-01-15,0.100000
2020-02-12,0.100000
2020-03-16,0.100000
2020-04-15,0.100000
2020-05-13,0.100000
2020-06-15,0.100000
2020-07-16,0.100000
2020-08-14,0.100000
2020-09-15,0.100000
2020-10-15,0.100000
2020-11-12,0.100000
2020-12-10,0.100000
2021-01-13,0.100000
2021-02-10,0.100000
2021-03-16,0.100000
2021-04-15,0.100000
2021-05-13,0.100000
2021-06-15,0.100000
2021-07-15,0.100000
2021-08-16,0.100000
2021-09-15,0.100000
2021-10-14,0.100000
2021-11-12,0.100000
2021-12-09,0.100000
2022-01-13,0.100000
2022-02-10,0.100000
2022-03-16,0.100000
2022-04-13,0.100000
2022-05-13,0.100000
2022-06-14,0.100000
2022-07-14,0.100000
2022-08-16,0.100000
2022-09-15,0.100000
2022-10-14,0.100000
2022-11-14,0.100000
2022-12-08,0.100000
2023-01-13,0.100000
2023-02-10,0.100000
2023-03-16,0.100000
2023-04-13,0.100000
2023-05-15,0.100000
2023-06-14,0.100000
2023-07-14,0.100000